uid,city_name,offense_code,offense_type,offense_group,offense_against,date_single,longitude,latitude,location_type,location_category,census_block
5078350,Chicago,520,weapon law violations,weapon law violations,society,2018-01-31T13:57:00Z,-87.724603,41.845725,residence,residence,1.70313E+14
5078570,Chicago,13B,simple assault,assault offenses,persons,2018-01-31T19:25:00Z,-87.55142,41.736922,street,street,1.70315E+14
5078636,Chicago,13A,aggravated assault,assault offenses,persons,2018-01-31T21:08:00Z,-87.649859,41.959923,school,education,1.7031E+14
5078649,Chicago,22B,non-breaking/entering,burglary/breaking & entering,property,2018-01-31T21:30:00Z,-87.621583,41.893379,construction,commercial,1.70311E+14
5078765,Chicago,23C,shoplifting,larceny/theft offenses,property,2018-02-01T00:10:00Z,-87.668505,41.935392,other retail,retail,1.70311E+14
5078876,Chicago,12A,personal robbery,robbery,property,2018-02-01T03:00:00Z,-87.612552,41.831204,street,street,1.70314E+14
5078926,Chicago,26B,teller machine fraud,fraud offenses (except counterfeiting/forgery and bad checks),property,2018-02-01T05:00:00Z,-87.663145,41.738885,gas station,retail,1.70317E+14
5078973,Chicago,22A,breaking/entering,burglary/breaking & entering,property,2018-02-01T06:30:00Z,-87.680759,41.718494,residence,residence,1.70317E+14
5079041,Chicago,13B,simple assault,assault offenses,persons,2018-02-01T12:50:00Z,-87.723022,41.921718,residence,residence,1.70312E+14
5079101,Chicago,23D,theft from building,larceny/theft offenses,property,2018-02-01T14:00:00Z,-87.661308,41.762217,abandoned,other,1.70317E+14
5079292,Chicago,23H,other theft,larceny/theft offenses,property,2018-02-01T19:00:00Z,-87.670606,41.875132,healthcare,healthcare,1.70318E+14
5079384,Chicago,290,destruction of property,destruction of property,property,2018-02-01T21:25:00Z,-87.699546,41.873762,residence,residence,1.70318E+14
5079470,Chicago,90J,trespass of real property,trespass of real property,society,2018-02-02T00:00:00Z,-87.793793,41.938189,restaurant,leisure,1.70312E+14
5079570,Chicago,520,weapon law violations,weapon law violations,society,2018-02-02T03:43:00Z,-87.676702,41.792861,street,street,1.70317E+14
5079627,Chicago,290,destruction of property,destruction of property,property,2018-02-02T05:20:00Z,-87.698354,41.782228,street,street,1.70317E+14
5079740,Chicago,23H,other theft,larceny/theft offenses,property,2018-02-02T13:45:00Z,-87.650095,41.877902,street,street,1.70318E+14
5079819,Chicago,22A,breaking/entering,burglary/breaking & entering,property,2018-02-02T16:00:00Z,-87.702102,41.960189,residence,residence,1.70312E+14
5079834,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-02-02T16:31:00Z,-87.716335,41.896084,street,street,1.70312E+14
5079874,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-02-02T17:18:00Z,-87.71823,41.85894,private vehicle,vehicle,1.70318E+14
5079920,Chicago,13B,simple assault,assault offenses,persons,2018-02-02T18:30:00Z,-87.622629,41.80122,residence,residence,1.70318E+14
5079948,Chicago,23H,other theft,larceny/theft offenses,property,2018-02-02T19:30:00Z,-87.62756,41.872894,bus,transportation,1.70318E+14
5080035,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-02-02T22:16:00Z,-87.772305,41.882142,healthcare,healthcare,1.70313E+14
5080061,Chicago,23H,other theft,larceny/theft offenses,property,2018-02-02T23:08:00Z,-87.616882,41.819716,residence,residence,1.70318E+14
5080075,Chicago,23H,other theft,larceny/theft offenses,property,2018-02-02T23:35:00Z,-87.671531,41.94379,street,street,1.70318E+14
5080138,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-02-03T00:51:00Z,-87.550023,41.736402,street,street,1.70315E+14
5080150,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-02-03T01:02:00Z,-87.553191,41.751907,street,street,1.70314E+14
5080156,Chicago,290,destruction of property,destruction of property,property,2018-02-03T01:20:00Z,-87.671531,41.94379,street,street,1.70318E+14
5080367,Chicago,13B,simple assault,assault offenses,persons,2018-02-03T08:26:00Z,-87.764532,41.903968,residence,residence,1.70313E+14
5080672,Chicago,23D,theft from building,larceny/theft offenses,property,2018-02-03T21:30:00Z,-87.624489,41.885299,restaurant,leisure,1.70313E+14
5080825,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-02-04T02:20:00Z,-87.758017,41.893995,street,street,1.70313E+14
5080880,Chicago,290,destruction of property,destruction of property,property,2018-02-04T04:46:00Z,-87.688122,41.90119,residence,residence,1.70312E+14
5080934,Chicago,13B,simple assault,assault offenses,persons,2018-02-04T06:38:00Z,-87.631224,41.880691,hotel,hotel,1.70318E+14
5080973,Chicago,11U,sexual assault,sex offenses,persons,2018-02-04T08:50:00Z,-87.638003,41.898932,residence,residence,1.70311E+14
5081192,Chicago,23C,shoplifting,larceny/theft offenses,property,2018-02-04T20:48:00Z,-87.644582,41.933744,other,other,1.70311E+14
5081254,Chicago,13B,simple assault,assault offenses,persons,2018-02-04T23:23:00Z,-87.713711,41.849407,residence,residence,1.70313E+14
5081404,Chicago,11U,sexual assault,sex offenses,persons,2018-02-05T05:01:00Z,-87.709816,41.972629,residence,residence,1.70311E+14
5081443,Chicago,13B,simple assault,assault offenses,persons,2018-02-05T08:13:00Z,-87.637644,41.938431,commercial vehicle,vehicle,1.70311E+14
5081472,Chicago,240,motor vehicle theft,motor vehicle theft,property,2018-02-05T11:36:00Z,-87.615306,41.821169,other,other,1.70314E+14
5081492,Chicago,26C,impersonation,fraud offenses (except counterfeiting/forgery and bad checks),property,2018-02-05T13:00:00Z,-87.765881,41.908453,healthcare,healthcare,1.70313E+14
5081587,Chicago,13B,simple assault,assault offenses,persons,2018-02-05T16:46:00Z,-87.627877,41.8835,other,other,1.70313E+14
5081985,Chicago,240,motor vehicle theft,motor vehicle theft,property,2018-02-06T11:25:00Z,-87.79769,41.969264,street,street,1.70311E+14
5082589,Chicago,13A,aggravated assault,assault offenses,persons,2018-02-07T13:00:00Z,-87.689778,41.780482,residence,residence,1.70318E+14
5082642,Chicago,26A,false pretenses,fraud offenses (except counterfeiting/forgery and bad checks),property,2018-02-07T14:30:00Z,-87.619524,41.806763,commercial vehicle,vehicle,1.70314E+14
5082668,Chicago,90Z,all other offenses,all other offenses,other,2018-02-07T15:27:00Z,-87.721111,41.935207,residence,residence,1.70312E+14
5082726,Chicago,23H,other theft,larceny/theft offenses,property,2018-02-07T17:25:00Z,-87.703972,41.940131,residence,residence,1.70312E+14
5082911,Chicago,23H,other theft,larceny/theft offenses,property,2018-02-08T00:00:00Z,-87.745138,41.876581,street,street,1.70313E+14
5082949,Chicago,13B,simple assault,assault offenses,persons,2018-02-08T01:02:00Z,-87.610051,41.750202,residence,residence,1.70314E+14
5082954,Chicago,13B,simple assault,assault offenses,persons,2018-02-08T01:11:00Z,-87.717431,41.924597,supermarket,retail,1.70312E+14
5083238,Chicago,13B,simple assault,assault offenses,persons,2018-02-08T16:30:00Z,-87.709787,41.84,residence,residence,1.70318E+14
5083309,Chicago,12B,commercial robbery,robbery,property,2018-02-08T18:31:00Z,-87.726509,41.939102,gas station,retail,1.70312E+14
5083352,Chicago,290,destruction of property,destruction of property,property,2018-02-08T20:00:00Z,-87.776523,41.911839,residence,residence,1.70313E+14
5083501,Chicago,90Z,all other offenses,all other offenses,other,2018-02-09T00:30:00Z,-87.714158,41.954461,residence,residence,1.70312E+14
5083518,Chicago,13A,aggravated assault,assault offenses,persons,2018-02-09T01:04:00Z,-87.596958,41.761661,residence,residence,1.70318E+14
5083845,Chicago,22A,breaking/entering,burglary/breaking & entering,property,2018-02-09T19:25:00Z,-87.761639,41.88313,residence,residence,1.70313E+14
5083897,Chicago,13A,aggravated assault,assault offenses,persons,2018-02-09T20:50:00Z,-87.761938,41.871866,residence,residence,1.70318E+14
5083924,Chicago,13B,simple assault,assault offenses,persons,2018-02-09T22:00:00Z,-87.694942,41.977671,residence,residence,1.7031E+14
5084118,Chicago,11U,sexual assault,sex offenses,persons,2018-02-10T06:17:00Z,-87.684446,41.763851,residence,residence,1.70317E+14
5084126,Chicago,22B,non-breaking/entering,burglary/breaking & entering,property,2018-02-10T06:36:00Z,-87.70317,41.780218,finance,commercial,1.70317E+14
5084252,Chicago,290,destruction of property,destruction of property,property,2018-02-10T15:30:00Z,-87.769849,41.882844,street,street,1.70313E+14
5084278,Chicago,13B,simple assault,assault offenses,persons,2018-02-10T16:30:00Z,-87.619194,41.752866,residence,residence,1.70317E+14
5084279,Chicago,90Z,all other offenses,all other offenses,other,2018-02-10T16:31:00Z,-87.546564,41.728302,residence,residence,1.70315E+14
5084371,Chicago,13B,simple assault,assault offenses,persons,2018-02-10T20:00:00Z,-87.653418,41.738787,residence,residence,1.70317E+14
5084373,Chicago,290,destruction of property,destruction of property,property,2018-02-10T20:00:00Z,-87.712637,41.910043,residence,residence,1.70312E+14
5084495,Chicago,23H,other theft,larceny/theft offenses,property,2018-02-11T00:00:00Z,-87.611327,41.752416,street,street,1.70317E+14
5084523,Chicago,12B,commercial robbery,robbery,property,2018-02-11T01:03:00Z,-87.627845,41.882394,other retail,retail,1.70318E+14
5084561,Chicago,23B,purse-snatching,larceny/theft offenses,property,2018-02-11T02:35:00Z,-87.653325,41.735479,street,street,1.70317E+14
5084882,Chicago,13B,simple assault,assault offenses,persons,2018-02-11T18:50:00Z,-87.622765,41.806583,residence,residence,1.70314E+14
5085390,Chicago,520,weapon law violations,weapon law violations,society,2018-02-12T18:18:00Z,-87.575671,41.766248,private vehicle,vehicle,1.70314E+14
5085499,Chicago,23D,theft from building,larceny/theft offenses,property,2018-02-12T21:20:00Z,-87.603244,41.764207,other,other,1.70318E+14
5085592,Chicago,13B,simple assault,assault offenses,persons,2018-02-13T00:10:00Z,-87.650655,41.936338,healthcare,healthcare,1.70311E+14
5085708,Chicago,290,destruction of property,destruction of property,property,2018-02-13T05:00:00Z,-87.760097,41.875691,street,street,1.70313E+14
5085836,Chicago,290,destruction of property,destruction of property,property,2018-02-13T12:56:00Z,-87.642573,41.879116,street,street,1.70313E+14
5085881,Chicago,13A,aggravated assault,assault offenses,persons,2018-02-13T14:15:00Z,-87.645093,41.839241,street,street,1.70316E+14
5085914,Chicago,90Z,all other offenses,all other offenses,other,2018-02-13T15:35:00Z,-87.670445,41.997535,residence,residence,1.7031E+14
5085939,Chicago,13B,simple assault,assault offenses,persons,2018-02-13T16:22:00Z,-87.619812,41.884512,office,commercial,1.70313E+14
5085986,Chicago,12A,personal robbery,robbery,property,2018-02-13T17:16:00Z,-87.535279,41.69139,street,street,1.70315E+14
5086011,Chicago,23H,other theft,larceny/theft offenses,property,2018-02-13T18:00:00Z,-87.743864,41.909651,street,street,1.70318E+14
5086020,Chicago,13B,simple assault,assault offenses,persons,2018-02-13T18:15:00Z,-87.665062,41.987347,residence,residence,1.7031E+14
5086033,Chicago,13B,simple assault,assault offenses,persons,2018-02-13T18:40:00Z,-87.702793,41.809319,residence,residence,1.70318E+14
5086048,Chicago,23H,other theft,larceny/theft offenses,property,2018-02-13T19:00:00Z,-87.700504,42.018401,residence,residence,1.7031E+14
5086055,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-02-13T19:21:00Z,-87.707926,41.860056,street,street,1.70318E+14
5086086,Chicago,26C,impersonation,fraud offenses (except counterfeiting/forgery and bad checks),property,2018-02-13T20:30:00Z,-87.738072,41.97428,residence,residence,1.70311E+14
5086269,Chicago,13B,simple assault,assault offenses,persons,2018-02-14T01:47:00Z,-87.567383,41.74742,residence,residence,1.70315E+14
5086338,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-02-14T04:44:00Z,-87.715402,41.865555,street,street,1.70318E+14
5086399,Chicago,520,weapon law violations,weapon law violations,society,2018-02-14T08:18:00Z,-87.550997,41.716847,street,street,1.70315E+14
5086447,Chicago,90J,trespass of real property,trespass of real property,society,2018-02-14T13:00:00Z,-87.625201,41.840468,street,street,1.70318E+14
5086514,Chicago,13B,simple assault,assault offenses,persons,2018-02-14T14:35:00Z,-87.643807,41.858218,gas station,retail,1.70313E+14
5086597,Chicago,26C,impersonation,fraud offenses (except counterfeiting/forgery and bad checks),property,2018-02-14T17:00:00Z,-87.582522,41.794554,residence,residence,1.70314E+14
5086623,Chicago,12A,personal robbery,robbery,property,2018-02-14T18:01:00Z,-87.708031,41.863948,street,street,1.70318E+14
5086649,Chicago,90Z,all other offenses,all other offenses,other,2018-02-14T19:00:00Z,-87.628331,41.901324,other,other,1.70311E+14
5086764,Chicago,13B,simple assault,assault offenses,persons,2018-02-14T21:50:00Z,-87.625377,41.779801,bus,transportation,1.70318E+14
5086891,Chicago,13B,simple assault,assault offenses,persons,2018-02-15T01:08:00Z,-87.602741,41.750707,residence,residence,1.70314E+14
5086985,Chicago,23H,other theft,larceny/theft offenses,property,2018-02-15T04:04:00Z,-87.629905,41.901133,other retail,retail,1.70311E+14
5086990,Chicago,290,destruction of property,destruction of property,property,2018-02-15T04:26:00Z,-87.734427,41.849012,street,street,1.70318E+14
5087025,Chicago,13A,aggravated assault,assault offenses,persons,2018-02-15T05:59:00Z,-87.563418,41.751767,convenience store,retail,1.70315E+14
5087038,Chicago,22A,breaking/entering,burglary/breaking & entering,property,2018-02-15T06:30:00Z,-87.694815,41.982953,residence,residence,1.7031E+14
5087182,Chicago,23C,shoplifting,larceny/theft offenses,property,2018-02-15T14:45:00Z,-87.722637,41.773811,other retail,retail,1.70317E+14
5087450,Chicago,520,weapon law violations,weapon law violations,society,2018-02-15T21:50:00Z,-87.622049,41.895767,vehicle parking,open space,1.70311E+14
5087452,Chicago,23H,other theft,larceny/theft offenses,property,2018-02-15T22:00:00Z,-87.661221,41.886609,street,street,1.70318E+14
5087762,Chicago,90Z,all other offenses,all other offenses,other,2018-02-16T11:30:00Z,-87.590234,41.807499,residence,residence,1.70314E+14
5087854,Chicago,13B,simple assault,assault offenses,persons,2018-02-16T14:30:00Z,-87.672863,41.691914,residence,residence,1.70318E+14
5087858,Chicago,23H,other theft,larceny/theft offenses,property,2018-02-16T14:42:00Z,-87.817426,42.001096,office,commercial,1.70311E+14
5088105,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-02-16T21:31:00Z,-87.715077,41.854351,street,street,1.70318E+14
5088112,Chicago,23A,pocket-picking,larceny/theft offenses,property,2018-02-16T21:55:00Z,-87.627936,41.885482,rapid transit,transportation,1.70318E+14
5088221,Chicago,13A,aggravated assault,assault offenses,persons,2018-02-17T00:55:00Z,-87.699406,41.851851,street,street,1.70313E+14
5088276,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-02-17T02:31:00Z,-87.726431,41.895361,private vehicle,vehicle,1.70318E+14
5088435,Chicago,13B,simple assault,assault offenses,persons,2018-02-17T09:16:00Z,-87.672305,42.010833,residence,residence,1.7031E+14
5088463,Chicago,90J,trespass of real property,trespass of real property,society,2018-02-17T12:00:00Z,-87.634267,41.884467,vehicle parking,open space,1.70318E+14
5088531,Chicago,13B,simple assault,assault offenses,persons,2018-02-17T15:30:00Z,-87.816595,41.940105,residence,residence,1.70312E+14
5088537,Chicago,26B,teller machine fraud,fraud offenses (except counterfeiting/forgery and bad checks),property,2018-02-17T16:00:00Z,-87.635982,41.911151,other,other,1.70311E+14
5088593,Chicago,23C,shoplifting,larceny/theft offenses,property,2018-02-17T17:40:00Z,-87.626586,41.899969,other,other,1.70311E+14
5088677,Chicago,23H,other theft,larceny/theft offenses,property,2018-02-17T21:00:00Z,-87.69528,41.910236,other retail,retail,1.70312E+14
5088698,Chicago,23H,other theft,larceny/theft offenses,property,2018-02-17T21:40:00Z,-87.631079,41.903907,rapid transit,transportation,1.70311E+14
5088701,Chicago,13B,simple assault,assault offenses,persons,2018-02-17T21:50:00Z,-87.609881,41.814944,street,street,1.70318E+14
5088778,Chicago,240,motor vehicle theft,motor vehicle theft,property,2018-02-17T23:30:00Z,-87.623882,41.677552,street,street,1.70315E+14
5088788,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-02-17T23:50:00Z,-87.703584,41.877966,street,street,1.70313E+14
